LO_Power,25
IF_volt,0.75
Note: 
|['LO_F', 'IF_F', 'q', 'phase', 'dc_i', 'dc_q', 'H-1', 'H0', 'H1', 'H2', 'H3']|
12300000000.0,50000000.0,0.9660000000000001,86.33333333333334,0.017999999999999995,0.009666666666666669,-63.96933333333333,-66.07900000000001,-10.963,-66.05833333333332,-66.01933333333334
12300000000.0,100000000.0,0.9660000000000001,86.33333333333334,0.018035052344202995,0.009636534377932549,-66.52033333333334,-66.345,-11.599,-64.645,-64.66066666666667
12300000000.0,150000000.0,0.9637333333333334,86.16666666666667,0.017999999999999995,0.00933333333333334,-64.867,-66.29566666666666,-11.337,-64.903,-65.41766666666666
12300000000.0,200000000.0,0.9552333333333334,85.83333333333334,0.016666666666666663,0.00933333333333334,-64.89366666666666,-63.797666666666665,-10.985,-62.16266666666667,-65.0
12300000000.0,250000000.0,0.9495666666666668,86.16666666666667,0.017999999999999995,0.008333333333333335,-64.71566666666666,-63.97466666666667,-10.893,-63.242,-62.63333333333333
12300000000.0,300000000.0,0.9455999999999999,86.16666666666667,0.016666666666666663,0.00933333333333334,-66.53733333333332,-64.28022222222222,-11.287888888888888,-57.75933333333333,-61.285555555555554
12300000000.0,350000000.0,0.9410666666666666,86.33333333333334,0.017999999999999995,0.00933333333333334,-65.86757142857142,-63.60990476190476,-11.61247619047619,-54.21514285714286,-62.042
12300000000.0,400000000.0,0.9376666666666665,86.33333333333334,0.016666666666666663,0.00933333333333334,-65.95866666666667,-61.522999999999996,-10.976,-52.257,-62.984
12300000000.0,450000000.0,0.9325666666666667,86.66666666666667,0.017999999999999995,0.009666666666666669,-65.88218518518518,-65.497,-12.484407407407407,-48.79411111111111,-63.831
12300000000.0,500000000.0,0.9257666666666665,86.66666666666667,0.018035052344202995,0.009636534377932549,-65.503,-64.992,-12.445,-46.663,-46.663
12400000000.0,50000000.0,0.9694,86.16666666666667,0.0013333333333333322,0.008000000000000005,-62.714333333333336,-64.949,-11.44,-66.9,-65.49033333333333
12400000000.0,100000000.0,0.9694,85.83333333333334,0.0013526289258152246,0.008015435189008713,-65.30766666666666,-65.46966666666667,-11.426,-65.48066666666666,-65.35333333333334
12400000000.0,150000000.0,0.9660000000000001,85.83333333333334,0.0013526289258152246,0.008015435189008713,-63.15266666666667,-63.81666666666667,-11.067,-64.74666666666667,-63.71866666666667
12400000000.0,200000000.0,0.9597666666666667,85.83333333333334,-1.734723475976807e-18,0.008000000000000005,-64.74600000000001,-63.20633333333333,-10.758,-62.772666666666666,-63.728
12400000000.0,250000000.0,0.9552333333333334,85.83333333333334,-1.734723475976807e-18,0.0073333333333333375,-64.70933333333333,-64.7,-11.395666666666667,-62.882999999999996,-61.86
12400000000.0,300000000.0,0.9518333333333334,85.83333333333334,-1.734723475976807e-18,0.008000000000000005,-64.925,-60.743,-11.568666666666667,-57.218333333333334,-59.852
12400000000.0,350000000.0,0.9467333333333333,85.83333333333334,-1.734723475976807e-18,0.0073333333333333375,-65.28242857142857,-65.04557142857142,-11.825285714285714,-53.143571428571434,-65.312
12400000000.0,400000000.0,0.9433333333333332,85.83333333333334,0.0,0.007294946350157261,-64.682,-64.703,-12.953333333333333,-50.72866666666667,-63.527
12400000000.0,450000000.0,0.9348333333333333,86.16666666666667,-1.734723475976807e-18,0.008000000000000005,-65.053,-64.706,-11.765,-48.694,-48.694
12400000000.0,500000000.0,0.9291666666666666,86.66666666666667,0.0013333333333333322,0.008000000000000005,-65.57433333333334,-64.906,-14.384666666666668,-60.211,-60.211
12500000000.0,50000000.0,0.9779000000000001,87.08333333333334,0.0013333333333333322,0.02266666666666668,-66.366,-65.95700000000001,-11.185,-66.05066666666667,-66.35166666666666
12500000000.0,100000000.0,0.9745,87.08333333333334,0.0013526289258152246,0.0226953886449337,-66.832,-66.79366666666667,-11.22,-65.10166666666667,-65.35799999999999
12500000000.0,150000000.0,0.9739333333333333,87.08333333333334,0.0013526289258152246,0.0226953886449337,-64.334,-66.97166666666666,-10.55,-65.692,-65.287
12500000000.0,200000000.0,0.9694,86.75000000000001,0.0013526289258152246,0.0226953886449337,-64.06866666666666,-64.794,-9.912,-63.64,-64.43433333333334
12500000000.0,250000000.0,0.9660000000000001,86.66666666666667,-1.734723475976807e-18,0.02266666666666668,-63.855,-63.190333333333335,-10.883000000000001,-60.723,-63.236333333333334
12500000000.0,300000000.0,0.9597666666666667,86.66666666666667,0.0,0.0226953886449337,-64.325,-63.16544444444444,-11.780333333333335,-58.602666666666664,-63.587
12500000000.0,350000000.0,0.9518333333333334,86.66666666666667,-1.734723475976807e-18,0.02266666666666668,-63.44728571428571,-62.57809523809524,-11.167142857142856,-53.427238095238096,-63.757
12500000000.0,400000000.0,0.9484333333333334,86.66666666666667,-1.734723475976807e-18,0.02266666666666668,-64.816,-63.68866666666667,-11.977333333333332,-51.336,-51.336
12500000000.0,450000000.0,0.9410666666666666,87.41666666666667,0.0013333333333333322,0.02400000000000001,-64.32651851851853,-62.72581481481482,-12.598222222222223,-63.762,-63.762
12500000000.0,500000000.0,0.9399333333333332,87.41666666666667,0.0013526289258152246,0.023956244811415672,-65.13933333333333,-64.96366666666667,-12.03,-65.492,-65.492
